104.150840759,104.154006958,104.158226013,104.1561203,104.149787903,104.136077881,104.144515991,104.150840759,104.117088318,104.141349792,104.164558411,104.163505554,104.157173157,104.190925598,104.218353271,104.215187073,104.281646729,104.275314331,104.309074402,104.294303894,104.282699585,104.27848053,104.303794861,104.310127258,104.287971497,104.338607788,104.35231781,104.382911682,104.38079834,104.439872742,104.506332397,104.54535675,104.534812927,104.541137695,104.606536865,104.6561203,104.652954102,104.699363708,104.742614746,104.840713501,104.892402649,104.953582764,104.97151947,104.995780945,104.931434631,104.984176636,105.022148132,105.037971497,104.94303894,104.921943665,104.887130737,104.894515991,104.845993042,104.822784424,104.767929077,104.728904724,104.603378296,104.554855347,104.54535675,104.518989563,104.42616272,104.354431152,104.348098755,104.325950623,104.236289978,104.13079834,104.024261475,103.881858826,103.791137695,103.686706543,103.648735046,103.616035461,103.462028503,103.428268433,103.440925598,103.453582764,103.525314331,103.618141174,103.736289978,103.77848053,103.896621704,103.979957581,104.167724609,104.285865784,104.409286499,104.498947144,104.60231781,104.659286499,104.685653687,104.759490967,104.919830322,105.004219055,105.089660645,105.084388733,105.169830322,105.154006958,105.232070923,105.199363708,105.25,105.202529907,105.202529907,105.219406128,105.217300415,105.165611267,105.148735046,105.062232971,105.059074402,104.990509033,104.993667603,104.944091797,104.92616272,104.848098755,104.872360229,104.779533386,104.578056335,104.356536865,104.233123779,103.99156189,103.851264954,103.564346313,103.345993042,103.020042419,102.767929077,102.42616272,102.120254517,101.809074402,101.521095276,101.225738525,101.043251038,100.814346313,100.646621704,100.383964539,100.238395691,100.059074402,100.006332397,99.8217315674,99.7099151611,99.5474700928,99.4926147461,99.3670883179,99.3396606445,99.2468338013,99.2405090332,99.2521133423,99.3227844238,99.2795333862,99.3048553467,99.2626571655,99.2584381104,99.2394485474,99.2700424194,99.1519012451,99.0991592407,99.0675125122,99.1392440796,99.1118164062,99.1160354614,99.0822753906,99.1846008301,99.1740493774,99.2626571655,99.2510528564,99.3375549316,99.3491592407,99.378692627,99.3818588257,99.409286499,99.390296936,99.5042190552,99.5021133423,99.5727844238,99.6392440796,99.6962051392,99.7246856689,99.8143463135,99.8111801147,99.8607559204,99.8575973511,99.8924026489,99.885017395,99.8533782959,99.8153991699,99.8048553467,99.7246856689,99.6740493774,99.6339645386,99.6445159912,99.6223602295,99.5780563354,99.5295333862,99.5031661987,99.4451446533,99.3449401855,99.2710952759,99.263710022,99.2415618896,99.1856536865,99.1381835938,99.1139221191,99.0886077881,99.0253143311,98.9841766357,98.9894485474,98.9831237793,98.955696106,98.9430389404,98.9514770508,98.9187774658,98.8776397705,98.8153991699,98.7563323975,98.6856536865,98.563293457,98.5010528564,98.3934631348,98.2869186401,98.1424026489,98.0052719116,97.9208831787,97.8480987549,97.7289047241,97.6360778809,97.5696182251,97.5126571655,97.513710022,97.5126571655,97.5126571655,
104.152954102,104.151901245,104.154006958,104.145568848,104.146621704,104.133964539,104.151901245,104.158226013,104.125526428,104.137130737,104.152954102,104.164558411,104.152954102,104.187767029,104.227851868,104.218353271,104.280593872,104.271095276,104.311180115,104.301689148,104.281646729,104.270042419,104.305908203,104.318565369,104.302742004,104.338607788,104.364982605,104.378692627,104.395568848,104.441986084,104.506332397,104.548522949,104.542190552,104.553794861,104.624473572,104.657173157,104.650840759,104.705696106,104.752113342,104.833335876,104.89768219,104.955696106,104.972572327,105.0,104.935653687,104.986289978,105.023208618,105.03691864,104.951477051,104.930381775,104.895568848,104.888183594,104.853378296,104.851264954,104.771095276,104.738395691,104.629745483,104.604431152,104.574897766,104.562232971,104.448310852,104.381858826,104.378692627,104.367088318,104.254219055,104.144515991,104.043251038,103.918777466,103.820678711,103.718353271,103.679321289,103.623420715,103.489448547,103.453582764,103.47151947,103.478904724,103.55696106,103.645568848,103.767929077,103.828056335,103.909286499,104.016876221,104.216247559,104.320678711,104.445144653,104.544303894,104.629745483,104.671943665,104.712028503,104.777427673,104.964134216,105.030593872,105.138183594,105.14768219,105.209915161,105.225738525,105.246833801,105.239448547,105.27848053,105.24156189,105.243667603,105.246833801,105.245780945,105.20464325,105.165611267,105.098098755,105.094940186,105.007385254,105.009490967,104.984176636,104.952529907,104.893463135,104.902954102,104.819618225,104.617088318,104.394515991,104.272148132,104.032699585,103.856536865,103.571731567,103.366035461,103.058013916,102.819618225,102.467300415,102.157173157,101.831222534,101.559074402,101.264770508,101.070678711,100.844940186,100.689872742,100.441986084,100.274261475,100.098098755,100.029533386,99.8660354614,99.7141342163,99.5748977661,99.5242614746,99.385017395,99.3628692627,99.263710022,99.268989563,99.268989563,99.3428268433,99.3048553467,99.3375549316,99.2848129272,99.2953567505,99.2626571655,99.2985229492,99.1698303223,99.1202545166,99.0748977661,99.1487350464,99.121307373,99.095993042,99.0843887329,99.1782684326,99.1824874878,99.2710952759,99.2816467285,99.3660354614,99.3681411743,99.3955688477,99.3924026489,99.4251022339,99.4008407593,99.486289978,99.5042190552,99.5738372803,99.6476821899,99.7215194702,99.7426147461,99.8238372803,99.8354415894,99.8586502075,99.8628692627,99.8871307373,99.8945159912,99.8544311523,99.8101272583,99.8111801147,99.7373428345,99.6635055542,99.621307373,99.6519012451,99.6054840088,99.5854415894,99.5295333862,99.5073852539,99.467300415,99.3470458984,99.2584381104,99.2679290771,99.2352294922,99.186706543,99.1466217041,99.1202545166,99.0938796997,99.0094909668,98.9894485474,98.9778518677,98.9799575806,98.9388198853,98.9535827637,98.9493637085,98.9335479736,98.8618164062,98.8059082031,98.7616043091,98.6835479736,98.5748977661,98.4989471436,98.3860778809,98.2858657837,98.1318588257,98.0031661987,97.9177246094,97.8364944458,97.7099151611,97.6244735718,97.5516891479,97.5094909668,97.5116043091,97.5063323975,97.5094909668,
104.256332397,104.255271912,104.243667603,104.242614746,104.251052856,104.251052856,104.264770508,104.27848053,104.251052856,104.253166199,104.285865784,104.291137695,104.287971497,104.302742004,104.359703064,104.337554932,104.4061203,104.408226013,104.431434631,104.414558411,104.400840759,104.371307373,104.430381775,104.424049377,104.433547974,104.472572327,104.477851868,104.524261475,104.50843811,104.544303894,104.638183594,104.669830322,104.669830322,104.679321289,104.751052856,104.794303894,104.797470093,104.854431152,104.890296936,105.001052856,105.03691864,105.084388733,105.11075592,105.141349792,105.069618225,105.108650208,105.151901245,105.1561203,105.062232971,105.030593872,105.032699585,105.013710022,104.949363708,104.949363708,104.883964539,104.861816406,104.743667603,104.695144653,104.659286499,104.663505554,104.580169678,104.498947144,104.49156189,104.465187073,104.340713501,104.247886658,104.142402649,103.988395691,103.901901245,103.799575806,103.759490967,103.717300415,103.566452026,103.537971497,103.569618225,103.566452026,103.643463135,103.727851868,103.840713501,103.88924408,104.020042419,104.126579285,104.304855347,104.419830322,104.513710022,104.606536865,104.727851868,104.760551453,104.767929077,104.837554932,105.039031982,105.113922119,105.181434631,105.202529907,105.266876221,105.308013916,105.321731567,105.319618225,105.330169678,105.304855347,105.314346313,105.283752441,105.300636292,105.243667603,105.240509033,105.165611267,105.174049377,105.083335876,105.071731567,105.037971497,105.03691864,104.959915161,104.950424194,104.874473572,104.669830322,104.425102234,104.309074402,104.075950623,103.905059814,103.626579285,103.416664124,103.106536865,102.829116821,102.497886658,102.170883179,101.861816406,101.597045898,101.314346313,101.120254517,100.909286499,100.719406128,100.466247559,100.296417236,100.131858826,100.074897766,99.9008407593,99.7658233643,99.6023178101,99.5727844238,99.4641342163,99.4124450684,99.3217315674,99.3185653687,99.3143463135,99.3670883179,99.327003479,99.3734207153,99.3280563354,99.3364944458,99.3206787109,99.340713501,99.231010437,99.1993637085,99.1445159912,99.2151870728,99.1656112671,99.1803817749,99.1603393555,99.2405090332,99.2563323975,99.3175125122,99.313293457,99.4124450684,99.4113922119,99.4251022339,99.4187774658,99.4789047241,99.441986084,99.5295333862,99.5147705078,99.6192016602,99.6793212891,99.75,99.7985229492,99.8744735718,99.8670883179,99.9398727417,99.9335479736,99.9578094482,99.9578094482,99.9135055542,99.8660354614,99.9029541016,99.8291168213,99.75,99.6972579956,99.7320709229,99.6898727417,99.640296936,99.6002120972,99.590713501,99.5242614746,99.4293212891,99.3607559204,99.3491592407,99.3059082031,99.2848129272,99.2405090332,99.1951446533,99.1550598145,99.0949401855,99.0421905518,99.0685653687,99.0653991699,99.0379714966,99.0506362915,99.0464172363,99.044303894,98.955696106,98.9050598145,98.8575973511,98.7626571655,98.6582260132,98.577003479,98.4989471436,98.3829116821,98.2246856689,98.0970458984,98.0348129272,97.9324874878,97.8006362915,97.6993637085,97.6318588257,97.5843887329,97.5843887329,97.5801696777,97.5833358765,
104.625526428,104.623420715,104.613922119,104.603378296,104.61075592,104.623420715,104.642402649,104.650840759,104.638183594,104.663505554,104.667724609,104.661392212,104.681434631,104.690925598,104.747886658,104.733123779,104.779533386,104.789031982,104.828056335,104.813293457,104.810127258,104.81539917,104.837554932,104.831222534,104.835441589,104.877639771,104.872360229,104.900840759,104.892402649,104.929321289,105.011604309,105.059074402,104.99156189,105.034812927,105.082275391,105.150840759,105.179321289,105.219406128,105.294303894,105.371307373,105.416664124,105.472572327,105.527427673,105.530593872,105.478904724,105.488395691,105.549575806,105.564346313,105.437767029,105.4061203,105.413505554,105.392402649,105.324897766,105.330169678,105.259490967,105.229957581,105.099159241,105.082275391,105.035865784,105.035865784,104.941986084,104.881858826,104.863922119,104.847045898,104.72151947,104.635017395,104.525314331,104.388183594,104.308013916,104.215187073,104.166664124,104.126579285,104.031646729,103.993667603,104.022148132,104.034812927,104.114982605,104.180381775,104.309074402,104.358650208,104.486289978,104.568565369,104.759490967,104.888183594,104.979957581,105.046417236,105.175102234,105.182487488,105.22151947,105.279533386,105.465187073,105.541137695,105.609703064,105.620254517,105.701477051,105.722572327,105.759490967,105.732070923,105.751052856,105.723625183,105.715187073,105.717300415,105.710968018,105.64768219,105.667724609,105.584388733,105.586494446,105.503166199,105.513710022,105.474685669,105.449363708,105.376579285,105.354431152,105.281646729,105.072784424,104.849159241,104.694091797,104.457809448,104.292190552,104.018989563,103.787971497,103.453582764,103.210968018,102.848098755,102.531646729,102.205696106,101.966247559,101.686706543,101.477851868,101.247886658,101.07383728,100.834388733,100.658226013,100.478904724,100.410339355,100.233123779,100.061180115,99.9050598145,99.885017395,99.7383956909,99.6856536865,99.5854415894,99.6023178101,99.5949401855,99.6571731567,99.6339645386,99.6772155762,99.6476821899,99.6455688477,99.6128692627,99.6339645386,99.5316467285,99.4936676025,99.4346008301,99.5094909668,99.4873428345,99.4683532715,99.4630813599,99.5337524414,99.5464172363,99.6202545166,99.6181411743,99.7120285034,99.7109680176,99.7289047241,99.7468338013,99.8037948608,99.7795333862,99.8502120972,99.8301696777,99.9746856689,100.024261475,100.085441589,100.133964539,100.210968018,100.229957581,100.292190552,100.296417236,100.353378296,100.316452026,100.277427673,100.247886658,100.270042419,100.19303894,100.132911682,100.079116821,100.097045898,100.049575806,100.014770508,99.9683532715,99.9440917969,99.8670883179,99.7679290771,99.6877670288,99.6740493774,99.6339645386,99.590713501,99.5569610596,99.5242614746,99.4831237793,99.4187774658,99.3702545166,99.4019012451,99.3955688477,99.3744735718,99.3692016602,99.3881835938,99.378692627,99.3143463135,99.2426147461,99.2014770508,99.1170883179,98.9978866577,98.9346008301,98.8449401855,98.7299575806,98.5822753906,98.4778518677,98.390296936,98.2858657837,98.1381835938,98.032699585,97.9599151611,97.9071731567,97.8955688477,97.8892440796,97.8945159912,
105.092826843,105.090713501,105.083335876,105.078056335,105.109703064,105.106536865,105.148735046,105.152954102,105.141349792,105.144515991,105.183547974,105.186706543,105.217300415,105.242614746,105.293251038,105.265823364,105.29535675,105.30696106,105.374473572,105.362869263,105.363922119,105.383964539,105.381858826,105.39768219,105.390296936,105.427215576,105.453582764,105.473625183,105.470466614,105.506332397,105.571731567,105.621307373,105.603378296,105.638183594,105.719406128,105.791137695,105.808013916,105.883964539,105.950424194,106.066452026,106.112869263,106.190925598,106.247886658,106.267929077,106.233123779,106.266876221,106.316452026,106.345993042,106.203582764,106.191986084,106.196205139,106.191986084,106.127639771,106.127639771,106.069618225,106.043251038,105.931434631,105.919830322,105.873420715,105.875526428,105.817512512,105.776374817,105.776374817,105.754219055,105.616035461,105.518989563,105.447257996,105.335441589,105.277427673,105.181434631,105.179321289,105.166664124,105.064346313,105.03691864,105.109703064,105.094940186,105.17616272,105.228904724,105.354431152,105.391349792,105.492614746,105.609703064,105.792190552,105.905059814,106.053794861,106.106536865,106.209915161,106.220466614,106.254219055,106.319618225,106.520042419,106.566452026,106.623420715,106.665611267,106.727851868,106.736289978,106.781646729,106.766876221,106.783752441,106.746833801,106.736289978,106.729957581,106.728904724,106.669830322,106.707809448,106.623420715,106.631858826,106.555908203,106.57383728,106.539031982,106.515823364,106.43460083,106.421943665,106.36075592,106.143463135,105.922996521,105.796417236,105.546417236,105.374473572,105.104431152,104.857597351,104.533752441,104.229957581,103.883964539,103.578056335,103.255271912,102.972572327,102.687767029,102.511604309,102.279533386,102.089660645,101.8438797,101.672996521,101.489448547,101.38924408,101.19303894,101.012657166,100.821731567,100.794303894,100.631858826,100.579116821,100.468353271,100.411392212,100.374473572,100.412445068,100.381858826,100.388183594,100.333335876,100.372360229,100.328056335,100.324897766,100.201477051,100.1561203,100.106536865,100.129745483,100.107597351,100.105484009,100.072784424,100.125526428,100.113922119,100.198310852,100.186706543,100.268989563,100.261604309,100.297470093,100.293251038,100.36920166,100.344940186,100.435653687,100.437767029,100.53691864,100.613922119,100.67616272,100.725738525,100.825950623,100.851264954,100.913505554,100.925102234,100.978904724,100.968353271,100.928268433,100.885017395,100.866035461,100.789031982,100.724685669,100.662445068,100.645568848,100.588607788,100.551689148,100.504219055,100.475738525,100.396621704,100.312232971,100.226791382,100.212028503,100.185653687,100.148735046,100.10231781,100.079116821,100.025314331,99.9599151611,99.9388198853,99.9567489624,99.9462051392,99.9103393555,99.9335479736,99.9293212891,99.9293212891,99.8544311523,99.808013916,99.7426147461,99.6582260132,99.5622329712,99.5116043091,99.4061203003,99.2869186401,99.1107559204,99.0,98.871307373,98.768989563,98.628692627,98.5116043091,98.4324874878,98.3702545166,98.3575973511,98.3554840088,98.3618164062,
105.521095276,105.50843811,105.501052856,105.494728088,105.515823364,105.551689148,105.598098755,105.607597351,105.601264954,105.5938797,105.637130737,105.63079834,105.655059814,105.681434631,105.760551453,105.74156189,105.744728088,105.782699585,105.838607788,105.845993042,105.847045898,105.89768219,105.921943665,105.929321289,105.932487488,105.967300415,106.005271912,106.026374817,106.032699585,106.089660645,106.165611267,106.220466614,106.25,106.309074402,106.417724609,106.501052856,106.543251038,106.63079834,106.724685669,106.855484009,106.901901245,107.010551453,107.070678711,107.118141174,107.086494446,107.140296936,107.199363708,107.244728088,107.179321289,107.157173157,107.186706543,107.182487488,107.159286499,107.175102234,107.150840759,107.118141174,107.037971497,107.02848053,107.013710022,107.017929077,106.994728088,106.959915161,106.985229492,106.972572327,106.887130737,106.797470093,106.756332397,106.714134216,106.649787903,106.591773987,106.625526428,106.609703064,106.52848053,106.541137695,106.583335876,106.601264954,106.691986084,106.747886658,106.832275391,106.88079834,107.00843811,107.092826843,107.301689148,107.424049377,107.577003479,107.645568848,107.767929077,107.78691864,107.8438797,107.883964539,108.067512512,108.125526428,108.182487488,108.208862305,108.299575806,108.305908203,108.304855347,108.259490967,108.281646729,108.247886658,108.232070923,108.185653687,108.210968018,108.157173157,108.157173157,108.097045898,108.11075592,108.018989563,108.069618225,108.030593872,107.987342834,107.902954102,107.878692627,107.808013916,107.5938797,107.392402649,107.25843811,107.026374817,106.845993042,106.550636292,106.32383728,105.966247559,105.663505554,105.31539917,105.016876221,104.697257996,104.417724609,104.131858826,103.957809448,103.681434631,103.485229492,103.218353271,103.051689148,102.847045898,102.722572327,102.479957581,102.273208618,102.068565369,101.992614746,101.817512512,101.723625183,101.577003479,101.501052856,101.422996521,101.445144653,101.349159241,101.336494446,101.242614746,101.262657166,101.183547974,101.164558411,101.018989563,100.949363708,100.850212097,100.891349792,100.822784424,100.818565369,100.767929077,100.798522949,100.792190552,100.850212097,100.835441589,100.873420715,100.872360229,100.901901245,100.918777466,100.966247559,100.957809448,101.040084839,101.03691864,101.186706543,101.228904724,101.309074402,101.382911682,101.483123779,101.497886658,101.569618225,101.56539917,101.614982605,101.578056335,101.555908203,101.514770508,101.478904724,101.408226013,101.302742004,101.209915161,101.20464325,101.13079834,101.091773987,101.015823364,100.995780945,100.899787903,100.796417236,100.698310852,100.675102234,100.657173157,100.60231781,100.563293457,100.541137695,100.489448547,100.450424194,100.401901245,100.43460083,100.430381775,100.414558411,100.405059814,100.427215576,100.410339355,100.345993042,100.28691864,100.252113342,100.167724609,100.030593872,99.9852294922,99.8913497925,99.7774276733,99.5949401855,99.4746856689,99.3428268433,99.2088623047,99.0748977661,98.9388198853,98.8681411743,98.8016891479,98.8069610596,98.7900848389,98.8048553467,
106.084388733,106.078056335,106.07383728,106.098098755,106.104431152,106.136077881,106.161392212,106.174049377,106.189872742,106.185653687,106.234176636,106.236289978,106.243667603,106.248947144,106.328056335,106.310127258,106.30696106,106.335441589,106.401901245,106.408226013,106.441986084,106.478904724,106.549575806,106.587554932,106.543251038,106.598098755,106.667724609,106.731010437,106.747886658,106.789031982,106.900840759,106.981010437,106.995780945,107.039031982,107.167724609,107.29535675,107.366035461,107.474685669,107.625526428,107.751052856,107.811180115,107.927215576,107.982070923,108.043251038,108.077003479,108.166664124,108.218353271,108.275314331,108.202529907,108.219406128,108.252113342,108.281646729,108.280593872,108.335441589,108.313293457,108.292190552,108.239448547,108.234176636,108.236289978,108.255271912,108.246833801,108.251052856,108.291137695,108.303794861,108.267929077,108.210968018,108.181434631,108.145568848,108.129745483,108.128692627,108.13924408,108.151901245,108.133964539,108.145568848,108.210968018,108.198310852,108.274261475,108.350212097,108.455696106,108.50843811,108.629745483,108.727851868,108.927215576,109.054855347,109.232070923,109.308013916,109.416664124,109.439872742,109.54535675,109.586494446,109.75843811,109.791137695,109.814346313,109.849159241,109.915611267,109.917724609,109.951477051,109.895568848,109.895568848,109.853378296,109.825950623,109.791137695,109.822784424,109.753166199,109.756332397,109.697257996,109.677215576,109.623420715,109.674049377,109.629745483,109.582275391,109.518989563,109.511604309,109.460968018,109.272148132,109.062232971,108.914558411,108.664558411,108.469406128,108.201477051,107.930381775,107.60231781,107.349159241,106.964134216,106.655059814,106.32383728,106.078056335,105.768989563,105.589660645,105.316452026,105.085441589,104.793251038,104.61075592,104.353378296,104.218353271,103.956748962,103.739448547,103.489448547,103.353378296,103.113922119,103.005271912,102.829116821,102.74156189,102.631858826,102.635017395,102.514770508,102.486289978,102.354431152,102.314346313,102.22151947,102.155059814,102.015823364,101.919830322,101.822784424,101.776374817,101.714134216,101.682487488,101.608650208,101.650840759,101.586494446,101.627639771,101.618141174,101.666664124,101.633964539,101.662445068,101.644515991,101.720466614,101.719406128,101.832275391,101.856536865,101.936706543,101.983123779,102.044303894,102.10231781,102.231010437,102.25843811,102.317512512,102.329116821,102.341773987,102.277427673,102.268989563,102.234176636,102.163505554,102.079116821,102.017929077,101.939872742,101.86075592,101.775314331,101.753166199,101.679321289,101.597045898,101.505271912,101.400840759,101.308013916,101.270042419,101.255271912,101.216247559,101.166664124,101.145568848,101.106536865,101.083335876,101.051689148,101.060127258,101.063293457,101.033752441,101.030593872,101.040084839,101.034812927,100.972572327,100.88924408,100.873420715,100.762657166,100.678268433,100.605484009,100.481010437,100.36920166,100.216247559,100.088607788,99.9578094482,99.7911376953,99.6645584106,99.5295333862,99.4293212891,99.3681411743,99.3502120972,99.3428268433,99.3523178101,
106.497886658,106.488395691,106.50843811,106.489448547,106.514770508,106.533752441,106.560127258,106.57383728,106.585441589,106.577003479,106.620254517,106.617088318,106.624473572,106.663505554,106.712028503,106.70464325,106.726791382,106.732070923,106.813293457,106.845993042,106.915611267,106.94303894,107.039031982,107.066452026,107.035865784,107.108650208,107.200424194,107.262657166,107.284812927,107.337554932,107.481010437,107.551689148,107.606536865,107.655059814,107.80696106,107.918777466,108.015823364,108.13079834,108.270042419,108.390296936,108.520042419,108.627639771,108.691986084,108.790084839,108.829116821,108.920883179,109.023208618,109.071731567,109.055908203,109.049575806,109.104431152,109.157173157,109.196205139,109.226791382,109.264770508,109.236289978,109.239448547,109.248947144,109.284812927,109.309074402,109.316452026,109.336494446,109.417724609,109.415611267,109.409286499,109.364982605,109.38924408,109.356536865,109.4061203,109.421943665,109.440925598,109.455696106,109.525314331,109.542190552,109.614982605,109.591773987,109.672996521,109.709915161,109.837554932,109.874473572,109.962028503,110.060127258,110.268989563,110.396621704,110.570678711,110.658226013,110.793251038,110.822784424,110.927215576,110.949363708,111.124473572,111.142402649,111.191986084,111.181434631,111.266876221,111.256332397,111.243667603,111.172996521,111.187767029,111.114982605,111.077003479,111.03691864,111.071731567,111.009490967,110.979957581,110.907173157,110.953582764,110.85231781,110.918777466,110.862869263,110.839660645,110.766876221,110.798522949,110.743667603,110.594940186,110.391349792,110.24156189,109.996833801,109.85231781,109.560127258,109.325950623,108.978904724,108.707809448,108.328056335,108.044303894,107.708862305,107.459915161,107.145568848,106.938819885,106.617088318,106.394515991,106.091773987,105.904006958,105.638183594,105.455696106,105.169830322,104.932487488,104.6561203,104.49156189,104.210968018,104.088607788,103.849159241,103.776374817,103.641349792,103.584388733,103.409286499,103.364982605,103.167724609,103.121307373,102.973625183,102.911392212,102.75,102.616035461,102.493667603,102.484176636,102.358650208,102.339660645,102.24156189,102.244728088,102.214134216,102.253166199,102.190925598,102.271095276,102.205696106,102.246833801,102.251052856,102.3438797,102.32383728,102.43460083,102.449363708,102.581222534,102.614982605,102.678268433,102.708862305,102.850212097,102.864982605,102.932487488,102.916664124,102.928268433,102.862869263,102.86920166,102.775314331,102.760551453,102.645568848,102.569618225,102.469406128,102.405059814,102.309074402,102.275314331,102.163505554,102.092826843,101.975738525,101.907173157,101.787971497,101.781646729,101.739448547,101.696205139,101.638183594,101.642402649,101.586494446,101.581222534,101.542190552,101.571731567,101.566452026,101.549575806,101.540084839,101.53691864,101.525314331,101.45464325,101.371307373,101.32383728,101.223625183,101.132911682,101.033752441,100.916664124,100.800636292,100.677215576,100.525314331,100.393463135,100.245780945,100.106536865,99.9651870728,99.8628692627,99.7900848389,99.8027420044,99.7890319824,99.7985229492,
107.054855347,107.037971497,107.043251038,107.029533386,107.066452026,107.069618225,107.097045898,107.116035461,107.090713501,107.105484009,107.185653687,107.187767029,107.18460083,107.201477051,107.271095276,107.233123779,107.287971497,107.282699585,107.363922119,107.383964539,107.473625183,107.525314331,107.635017395,107.710968018,107.709915161,107.776374817,107.850212097,107.907173157,107.995780945,108.061180115,108.21308136,108.294303894,108.341773987,108.439872742,108.606536865,108.727851868,108.818565369,108.932487488,109.068565369,109.205696106,109.292190552,109.430381775,109.570678711,109.669830322,109.773208618,109.854431152,109.938819885,110.029533386,109.937767029,109.990509033,110.067512512,110.126579285,110.200424194,110.28691864,110.357597351,110.381858826,110.318565369,110.356536865,110.409286499,110.445144653,110.496833801,110.554855347,110.636077881,110.687767029,110.643463135,110.670883179,110.666664124,110.662445068,110.746833801,110.777427673,110.814346313,110.879745483,110.932487488,111.010551453,111.083335876,111.060127258,111.126579285,111.155059814,111.251052856,111.291137695,111.349159241,111.416664124,111.61920166,111.727851868,111.922996521,112.052742004,112.207809448,112.279533386,112.361816406,112.416664124,112.577003479,112.582275391,112.636077881,112.628692627,112.722572327,112.664558411,112.632911682,112.526374817,112.543251038,112.450424194,112.398735046,112.354431152,112.400840759,112.305908203,112.31539917,112.232070923,112.274261475,112.217300415,112.251052856,112.177215576,112.180381775,112.100212097,112.108650208,112.04535675,111.929321289,111.733123779,111.660339355,111.399787903,111.246833801,110.995780945,110.725738525,110.393463135,110.105484009,109.761604309,109.476791382,109.117088318,108.863922119,108.495780945,108.357597351,108.009490967,107.770042419,107.465187073,107.245780945,106.96308136,106.756332397,106.400840759,106.248947144,105.885017395,105.690925598,105.39768219,105.17616272,104.940925598,104.829116821,104.591773987,104.526374817,104.328056335,104.207809448,103.994728088,103.953582764,103.779533386,103.69303894,103.462028503,103.329116821,103.129745483,103.10231781,102.985229492,102.95464325,102.86920166,102.891349792,102.831222534,102.862869263,102.840713501,102.878692627,102.850212097,102.909286499,102.899787903,102.976791382,102.973625183,103.143463135,103.170883179,103.25843811,103.313293457,103.409286499,103.453582764,103.530593872,103.53691864,103.61075592,103.571731567,103.584388733,103.541137695,103.537971497,103.470466614,103.446205139,103.325950623,103.236289978,103.118141174,103.092826843,102.966247559,102.882911682,102.814346313,102.746833801,102.633964539,102.566452026,102.468353271,102.439872742,102.385017395,102.355484009,102.284812927,102.309074402,102.257385254,102.260551453,102.234176636,102.284812927,102.280593872,102.223625183,102.201477051,102.179321289,102.146621704,102.129745483,102.034812927,101.973625183,101.866035461,101.783752441,101.681434631,101.570678711,101.449363708,101.297470093,101.146621704,101.004219055,100.842826843,100.69303894,100.543251038,100.466247559,100.38924408,100.374473572,100.361816406,100.373420715,
107.475738525,107.440925598,107.469406128,107.445144653,107.477851868,107.474685669,107.523208618,107.531646729,107.530593872,107.548522949,107.604431152,107.578056335,107.608650208,107.599159241,107.682487488,107.664558411,107.702529907,107.700424194,107.809074402,107.867088318,107.966247559,108.048522949,108.171943665,108.227851868,108.271095276,108.349159241,108.448310852,108.537971497,108.618141174,108.725738525,108.88079834,108.99156189,109.020042419,109.108650208,109.28691864,109.410339355,109.537971497,109.641349792,109.789031982,109.939872742,110.041137695,110.165611267,110.318565369,110.417724609,110.549575806,110.652954102,110.765823364,110.805908203,110.830169678,110.877639771,110.997886658,111.06539917,111.167724609,111.283752441,111.356536865,111.391349792,111.386077881,111.449363708,111.521095276,111.587554932,111.678268433,111.724685669,111.851264954,111.925102234,111.899787903,111.924049377,111.970466614,111.949363708,112.094940186,112.112869263,112.225738525,112.255271912,112.337554932,112.399787903,112.489448547,112.457809448,112.525314331,112.523208618,112.603378296,112.608650208,112.682487488,112.743667603,112.949363708,113.031646729,113.24156189,113.381858826,113.589660645,113.650840759,113.752113342,113.796417236,113.938819885,113.945144653,113.993667603,113.968353271,114.063293457,114.035865784,113.982070923,113.857597351,113.828056335,113.752113342,113.705696106,113.649787903,113.687767029,113.612869263,113.600212097,113.511604309,113.546417236,113.490509033,113.520042419,113.452529907,113.437767029,113.372360229,113.396621704,113.31539917,113.239448547,113.047470093,112.959915161,112.765823364,112.604431152,112.349159241,112.100212097,111.768989563,111.50843811,111.122360229,110.831222534,110.458862305,110.210968018,109.864982605,109.668777466,109.309074402,109.048522949,108.698310852,108.457809448,108.164558411,107.97151947,107.597045898,107.328056335,106.953582764,106.756332397,106.402954102,106.199363708,105.912445068,105.766876221,105.560127258,105.377639771,105.133964539,104.958862305,104.718353271,104.636077881,104.447257996,104.349159241,104.114982605,103.935653687,103.738395691,103.700424194,103.541137695,103.516876221,103.413505554,103.408226013,103.363922119,103.38924408,103.317512512,103.371307373,103.32383728,103.393463135,103.381858826,103.46308136,103.483123779,103.651901245,103.682487488,103.792190552,103.844940186,103.950424194,103.983123779,104.094940186,104.084388733,104.174049377,104.132911682,104.13079834,104.070678711,104.091773987,104.020042419,104.003166199,103.867088318,103.810127258,103.702529907,103.672996521,103.539031982,103.472572327,103.361816406,103.333335876,103.228904724,103.168777466,103.040084839,103.022148132,102.955696106,102.940925598,102.893463135,102.892402649,102.870254517,102.883964539,102.859703064,102.92616272,102.900840759,102.854431152,102.832275391,102.828056335,102.774261475,102.75,102.642402649,102.581222534,102.476791382,102.377639771,102.296417236,102.200424194,102.064346313,101.888183594,101.740509033,101.612869263,101.44303894,101.312232971,101.148735046,101.092826843,100.994728088,100.998947144,100.966247559,100.992614746,
